timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
0.00;196.54;flow_0.0;-4612431#2_0;1.70;0.00;0.00;vehDist;13.417124;52.512435
1.00;196.54;flow_0.0;-4612431#2_0;2.43;0.00;0.73;vehDist;13.417121;52.512429
2.00;196.54;flow_0.0;-4612431#2_0;4.25;0.00;1.83;vehDist;13.417114;52.512413
3.00;196.54;flow_0.0;-4612431#2_0;6.82;0.00;2.57;vehDist;13.417104;52.512391
4.00;196.74;flow_0.0;-4612431#2_0;10.43;0.00;3.61;vehDist;13.417090;52.512360
5.00;198.39;flow_0.0;-4612431#2_0;15.06;0.00;4.63;vehDist;13.417070;52.512320
6.00;198.39;flow_0.0;-4612431#2_0;20.47;0.00;5.40;vehDist;13.417047;52.512273
7.00;198.39;flow_0.0;-4612431#2_0;25.60;0.00;5.13;vehDist;13.417024;52.512229
8.00;198.39;flow_0.0;-4612431#2_0;30.80;0.00;5.20;vehDist;13.417002;52.512185
9.00;198.39;flow_0.0;-4612431#2_0;35.82;0.00;5.02;vehDist;13.416980;52.512142
10.00;198.39;flow_0.0;-4612431#2_0;41.28;0.00;5.46;vehDist;13.416956;52.512095
11.00;198.39;flow_0.0;-4612431#2_0;46.48;0.00;5.20;vehDist;13.416934;52.512050
12.00;198.39;flow_0.0;-4612431#2_0;52.04;0.00;5.55;vehDist;13.416910;52.512002
13.00;198.39;flow_0.0;-4612431#2_0;57.11;0.00;5.07;vehDist;13.416888;52.511959
14.00;198.39;flow_0.0;-4612431#2_0;62.16;0.00;5.06;vehDist;13.416866;52.511915
15.00;198.47;flow_0.0;:28794540_1_0;2.67;0.00;5.32;vehDist;13.416843;52.511870
16.00;198.47;flow_0.0;:28794540_1_0;8.00;0.00;5.33;vehDist;13.416819;52.511824
17.00;198.46;flow_0.0;-4612431#1_0;3.70;0.00;5.10;vehDist;13.416797;52.511780
18.00;198.46;flow_0.0;-4612431#1_0;8.82;0.00;5.13;vehDist;13.416775;52.511736
19.00;198.46;flow_0.0;-4612431#1_0;13.88;0.00;5.06;vehDist;13.416753;52.511693
20.00;198.46;flow_0.0;-4612431#1_0;19.24;0.00;5.36;vehDist;13.416729;52.511647
21.00;198.46;flow_0.0;-4612431#1_0;24.38;0.00;5.14;vehDist;13.416707;52.511603
22.00;198.46;flow_0.0;-4612431#1_0;29.59;0.00;5.21;vehDist;13.416684;52.511558
23.00;198.46;flow_0.0;-4612431#1_0;34.80;0.00;5.22;vehDist;13.416662;52.511513
24.00;198.46;flow_0.0;-4612431#1_0;40.28;0.00;5.48;vehDist;13.416638;52.511466
25.00;198.46;flow_0.0;-4612431#1_0;45.73;0.00;5.45;vehDist;13.416614;52.511419
26.00;198.46;flow_0.0;-4612431#1_0;51.13;0.00;5.40;vehDist;13.416590;52.511373
27.00;198.46;flow_0.0;-4612431#1_0;56.43;0.00;5.30;vehDist;13.416567;52.511327
28.00;198.46;flow_0.0;-4612431#1_0;61.91;0.00;5.48;vehDist;13.416543;52.511280
29.00;199.03;flow_0.0;:cluster_262486232_26960762_3352479268_3352479273_4870571784_4870571790_4912133691_4912133692_4918035206_4918035207_5053239046_5053239538_5053239838_5053240253_6404935361_6900050065_6900306512_8269617289_8269617290_972319914_20_0;5.41;0.00;5.54;vehDist;13.416518;52.511233
30.00;199.65;flow_0.0;:cluster_262486232_26960762_3352479268_3352479273_4870571784_4870571790_4912133691_4912133692_4918035206_4918035207_5053239046_5053239538_5053239838_5053240253_6404935361_6900050065_6900306512_8269617289_8269617290_972319914_20_0;10.92;0.00;5.50;vehDist;13.416493;52.511186
31.00;199.91;flow_0.0;:cluster_262486232_26960762_3352479268_3352479273_4870571784_4870571790_4912133691_4912133692_4918035206_4918035207_5053239046_5053239538_5053239838_5053240253_6404935361_6900050065_6900306512_8269617289_8269617290_972319914_20_0;15.96;0.00;5.04;vehDist;13.416470;52.511143
32.00;199.91;flow_0.0;:cluster_262486232_26960762_3352479268_3352479273_4870571784_4870571790_4912133691_4912133692_4918035206_4918035207_5053239046_5053239538_5053239838_5053240253_6404935361_6900050065_6900306512_8269617289_8269617290_972319914_20_0;21.12;0.00;5.16;vehDist;13.416445;52.511099
33.00;201.04;flow_0.0;:cluster_262486232_26960762_3352479268_3352479273_4870571784_4870571790_4912133691_4912133692_4918035206_4918035207_5053239046_5053239538_5053239838_5053240253_6404935361_6900050065_6900306512_8269617289_8269617290_972319914_20_0;26.33;0.00;5.21;vehDist;13.416420;52.511055
34.00;201.04;flow_0.0;:cluster_262486232_26960762_3352479268_3352479273_4870571784_4870571790_4912133691_4912133692_4918035206_4918035207_5053239046_5053239538_5053239838_5053240253_6404935361_6900050065_6900306512_8269617289_8269617290_972319914_20_0;31.54;0.00;5.21;vehDist;13.416394;52.511010
35.00;203.39;flow_0.0;:cluster_262486232_26960762_3352479268_3352479273_4870571784_4870571790_4912133691_4912133692_4918035206_4918035207_5053239046_5053239538_5053239838_5053240253_6404935361_6900050065_6900306512_8269617289_8269617290_972319914_20_0;37.00;0.00;5.46;vehDist;13.416365;52.510965
