timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
4031.00;295.62;flow_0.32;-195337820#1_0;10.47;0.00;0.95;vehDist37;13.425059;52.499705
4031.00;293.55;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;44.96;0.00;2.50;vehDist21;13.426848;52.499247
4032.00;295.53;flow_0.31;:cluster_29217317_5960176652_5960176653_5960176654_5960176655_5960176656_5960176657_5960176658_5960176659_7_0;4.05;0.00;4.12;vehDist14;13.419464;52.501251
4032.00;295.62;flow_0.32;-195337820#1_0;11.38;0.00;0.90;vehDist37;13.425046;52.499709
4032.00;293.55;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;47.41;0.00;2.45;vehDist21;13.426815;52.499255
4033.00;295.53;flow_0.31;:cluster_29217317_5960176652_5960176653_5960176654_5960176655_5960176656_5960176657_5960176658_5960176659_7_0;8.24;0.00;4.19;vehDist14;13.419407;52.501266
4033.00;295.62;flow_0.32;-195337820#1_0;12.23;0.00;0.85;vehDist37;13.425035;52.499712
4033.00;293.55;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;49.82;0.00;2.40;vehDist21;13.426782;52.499264
4034.00;295.53;flow_0.31;:cluster_29217317_5960176652_5960176653_5960176654_5960176655_5960176656_5960176657_5960176658_5960176659_7_0;12.50;0.00;4.26;vehDist14;13.419350;52.501282
4034.00;295.62;flow_0.32;-195337820#1_0;13.04;0.00;0.80;vehDist37;13.425024;52.499715
4034.00;293.55;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;52.17;0.00;2.35;vehDist21;13.426750;52.499272
